,currentTF,targetGene,info,sources,numSources,region,TFEntrezId,targetGeneEntrezId,CombinedEntrezName,chromosome,start,end,regulatoryRegion,new_start,new_end,tfAndChrom,targetGeneModule,entrezID,bodyRegion,disease,targetGeneSimplePositivePhenotypes,targetGeneMoreInfoPosPhenotypes,numOfPositivePhenotypesVec,powerUsed,targetGeneModuleSimplePosPhenotypes,moreInfoOnModulePosPhenotypes
31,RARA,PICALM,RTN (Mutual Info: -0.584) || GENIE3 (Rank: 137; Weight: 0.0802) || TReNA Ensemble Solver: (pearsonCoeff: -0.881; rfScore: 2.03; betaRidge: -0.097; spearmanCoeff: -0.81; xgboost: 0.409),Genie3 || RTN || TReNa,3,MiniFinalDemo_LTL1,5914,8301,5914 || 8301,chr11,85833640,85876821,enhancer,85823640.0,85886821.0,chr11_5914,blue,8301,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.536),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
32,RARA,PICALM,RTN (Mutual Info: -0.584) || GENIE3 (Rank: 137; Weight: 0.0802) || TReNA Ensemble Solver: (pearsonCoeff: -0.881; rfScore: 2.03; betaRidge: -0.097; spearmanCoeff: -0.81; xgboost: 0.409),Genie3 || RTN || TReNa,3,MiniFinalDemo_LTL1,5914,8301,5914 || 8301,chr11,85676465,85680825,enhancer,85666465.0,85690825.0,chr11_5914,blue,8301,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.536),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
33,RARA,PICALM,RTN (Mutual Info: -0.584) || GENIE3 (Rank: 137; Weight: 0.0802) || TReNA Ensemble Solver: (pearsonCoeff: -0.881; rfScore: 2.03; betaRidge: -0.097; spearmanCoeff: -0.81; xgboost: 0.409),Genie3 || RTN || TReNa,3,MiniFinalDemo_LTL1,5914,8301,5914 || 8301,chr11,85775362,85783710,enhancer,85765362.0,85793710.0,chr11_5914,blue,8301,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.536),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
34,RARA,PICALM,RTN (Mutual Info: -0.584) || GENIE3 (Rank: 137; Weight: 0.0802) || TReNA Ensemble Solver: (pearsonCoeff: -0.881; rfScore: 2.03; betaRidge: -0.097; spearmanCoeff: -0.81; xgboost: 0.409),Genie3 || RTN || TReNa,3,MiniFinalDemo_LTL1,5914,8301,5914 || 8301,chr11,85763811,85767092,enhancer,85753811.0,85777092.0,chr11_5914,blue,8301,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.536),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
35,RARA,PICALM,RTN (Mutual Info: -0.584) || GENIE3 (Rank: 137; Weight: 0.0802) || TReNA Ensemble Solver: (pearsonCoeff: -0.881; rfScore: 2.03; betaRidge: -0.097; spearmanCoeff: -0.81; xgboost: 0.409),Genie3 || RTN || TReNa,3,MiniFinalDemo_LTL1,5914,8301,5914 || 8301,chr11,85810945,85815607,enhancer,85800945.0,85825607.0,chr11_5914,blue,8301,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.536),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
36,REST,PICALM,GENIE3 (Rank: 669; Weight: 0.05) || TReNA Ensemble Solver: (pearsonCoeff: 0.792; rfScore: 1.258; betaRidge: 0.091; spearmanCoeff: 0.701; xgboost: 0.012),Genie3 || TReNa,2,MiniFinalDemo_LTL1,5978,8301,5978 || 8301,chr11,85749422,85756516,enhancer,85739422.0,85766516.0,chr11_5978,blue,8301,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.536),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
37,REST,PICALM,GENIE3 (Rank: 669; Weight: 0.05) || TReNA Ensemble Solver: (pearsonCoeff: 0.792; rfScore: 1.258; betaRidge: 0.091; spearmanCoeff: 0.701; xgboost: 0.012),Genie3 || TReNa,2,MiniFinalDemo_LTL1,5978,8301,5978 || 8301,chr11,85833640,85876821,enhancer,85823640.0,85886821.0,chr11_5978,blue,8301,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.536),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
38,REST,PICALM,GENIE3 (Rank: 669; Weight: 0.05) || TReNA Ensemble Solver: (pearsonCoeff: 0.792; rfScore: 1.258; betaRidge: 0.091; spearmanCoeff: 0.701; xgboost: 0.012),Genie3 || TReNa,2,MiniFinalDemo_LTL1,5978,8301,5978 || 8301,chr11,85775362,85783710,enhancer,85765362.0,85793710.0,chr11_5978,blue,8301,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.536),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
39,REST,PICALM,GENIE3 (Rank: 669; Weight: 0.05) || TReNA Ensemble Solver: (pearsonCoeff: 0.792; rfScore: 1.258; betaRidge: 0.091; spearmanCoeff: 0.701; xgboost: 0.012),Genie3 || TReNa,2,MiniFinalDemo_LTL1,5978,8301,5978 || 8301,chr11,85810945,85815607,enhancer,85800945.0,85825607.0,chr11_5978,blue,8301,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.536),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
40,PPARG,PICALM,GENIE3 (Rank: 6450; Weight: 0.0095) || TReNA Ensemble Solver: (pearsonCoeff: -0.609; rfScore: 0.328; betaRidge: -0.062; spearmanCoeff: -0.519; xgboost: 0.048),Genie3 || TReNa,2,MiniFinalDemo_LTL1,5468,8301,5468 || 8301,chr11,85780724,85785923,promoter,85778724.0,85787923.0,chr11_5468,blue,8301,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.536),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
41,PPARG,PICALM,GENIE3 (Rank: 6450; Weight: 0.0095) || TReNA Ensemble Solver: (pearsonCoeff: -0.609; rfScore: 0.328; betaRidge: -0.062; spearmanCoeff: -0.519; xgboost: 0.048),Genie3 || TReNa,2,MiniFinalDemo_LTL1,5468,8301,5468 || 8301,chr11,85749422,85756516,enhancer,85739422.0,85766516.0,chr11_5468,blue,8301,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.536),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
42,PPARG,PICALM,GENIE3 (Rank: 6450; Weight: 0.0095) || TReNA Ensemble Solver: (pearsonCoeff: -0.609; rfScore: 0.328; betaRidge: -0.062; spearmanCoeff: -0.519; xgboost: 0.048),Genie3 || TReNa,2,MiniFinalDemo_LTL1,5468,8301,5468 || 8301,chr11,85833640,85876821,enhancer,85823640.0,85886821.0,chr11_5468,blue,8301,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.536),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
43,PPARG,PICALM,GENIE3 (Rank: 6450; Weight: 0.0095) || TReNA Ensemble Solver: (pearsonCoeff: -0.609; rfScore: 0.328; betaRidge: -0.062; spearmanCoeff: -0.519; xgboost: 0.048),Genie3 || TReNa,2,MiniFinalDemo_LTL1,5468,8301,5468 || 8301,chr11,85676465,85680825,enhancer,85666465.0,85690825.0,chr11_5468,blue,8301,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.536),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
44,PPARG,PICALM,GENIE3 (Rank: 6450; Weight: 0.0095) || TReNA Ensemble Solver: (pearsonCoeff: -0.609; rfScore: 0.328; betaRidge: -0.062; spearmanCoeff: -0.519; xgboost: 0.048),Genie3 || TReNa,2,MiniFinalDemo_LTL1,5468,8301,5468 || 8301,chr11,85775362,85783710,enhancer,85765362.0,85793710.0,chr11_5468,blue,8301,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.536),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
45,PPARG,PICALM,GENIE3 (Rank: 6450; Weight: 0.0095) || TReNA Ensemble Solver: (pearsonCoeff: -0.609; rfScore: 0.328; betaRidge: -0.062; spearmanCoeff: -0.519; xgboost: 0.048),Genie3 || TReNa,2,MiniFinalDemo_LTL1,5468,8301,5468 || 8301,chr11,85763811,85767092,enhancer,85753811.0,85777092.0,chr11_5468,blue,8301,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.536),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
46,PPARG,PICALM,GENIE3 (Rank: 6450; Weight: 0.0095) || TReNA Ensemble Solver: (pearsonCoeff: -0.609; rfScore: 0.328; betaRidge: -0.062; spearmanCoeff: -0.519; xgboost: 0.048),Genie3 || TReNa,2,MiniFinalDemo_LTL1,5468,8301,5468 || 8301,chr11,85810945,85815607,enhancer,85800945.0,85825607.0,chr11_5468,blue,8301,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.536),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
47,HSF2,RIN3,GENIE3 (Rank: 650; Weight: 0.0506) || TReNA Ensemble Solver: (pearsonCoeff: -0.599; rfScore: 0.333; betaRidge: -0.057; spearmanCoeff: -0.628; xgboost: 0.001),Genie3 || TReNa,2,MiniFinalDemo_LTL1,3298,79890,3298 || 79890,chr14,93030252,93032348,enhancer,93020252.0,93042348.0,chr14_3298,grey,79890,MiniFinalDemo_LTL1,AlzheimersDisease,"AD, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, oldAge","AD (r = 0.428), averageBraak (r = 0.447), braak5 (r = 0.428), braak6 (r = 0.428), CeradScore (r = 0.428), clinicalBraakStage (r = 0.449), dementia (r = 0.428), healthAndAge (r = 0.487), oldAge (r = 0.413)",9.0,20,"AD, Age.at.death, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, nonNeuronFractionPercents, oldAge","AD (r = 0.538), Age.at.death (r = 0.513), averageBraak (r = 0.615), braak5 (r = 0.538), braak6 (r = 0.538), CeradScore (r = 0.538), clinicalBraakStage (r = 0.629), dementia (r = 0.538), healthAndAge (r = 0.655), nonNeuronFractionPercents (r = 0.439), oldAge (r = 0.598)"
48,HSF2,RIN3,GENIE3 (Rank: 650; Weight: 0.0506) || TReNA Ensemble Solver: (pearsonCoeff: -0.599; rfScore: 0.333; betaRidge: -0.057; spearmanCoeff: -0.628; xgboost: 0.001),Genie3 || TReNa,2,MiniFinalDemo_LTL1,3298,79890,3298 || 79890,chr14,93053137,93054764,enhancer,93043137.0,93064764.0,chr14_3298,grey,79890,MiniFinalDemo_LTL1,AlzheimersDisease,"AD, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, oldAge","AD (r = 0.428), averageBraak (r = 0.447), braak5 (r = 0.428), braak6 (r = 0.428), CeradScore (r = 0.428), clinicalBraakStage (r = 0.449), dementia (r = 0.428), healthAndAge (r = 0.487), oldAge (r = 0.413)",9.0,20,"AD, Age.at.death, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, nonNeuronFractionPercents, oldAge","AD (r = 0.538), Age.at.death (r = 0.513), averageBraak (r = 0.615), braak5 (r = 0.538), braak6 (r = 0.538), CeradScore (r = 0.538), clinicalBraakStage (r = 0.629), dementia (r = 0.538), healthAndAge (r = 0.655), nonNeuronFractionPercents (r = 0.439), oldAge (r = 0.598)"
49,HSF2,RIN3,GENIE3 (Rank: 650; Weight: 0.0506) || TReNA Ensemble Solver: (pearsonCoeff: -0.599; rfScore: 0.333; betaRidge: -0.057; spearmanCoeff: -0.628; xgboost: 0.001),Genie3 || TReNa,2,MiniFinalDemo_LTL1,3298,79890,3298 || 79890,chr14,92922467,92932433,enhancer,92912467.0,92942433.0,chr14_3298,grey,79890,MiniFinalDemo_LTL1,AlzheimersDisease,"AD, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, oldAge","AD (r = 0.428), averageBraak (r = 0.447), braak5 (r = 0.428), braak6 (r = 0.428), CeradScore (r = 0.428), clinicalBraakStage (r = 0.449), dementia (r = 0.428), healthAndAge (r = 0.487), oldAge (r = 0.413)",9.0,20,"AD, Age.at.death, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, nonNeuronFractionPercents, oldAge","AD (r = 0.538), Age.at.death (r = 0.513), averageBraak (r = 0.615), braak5 (r = 0.538), braak6 (r = 0.538), CeradScore (r = 0.538), clinicalBraakStage (r = 0.629), dementia (r = 0.538), healthAndAge (r = 0.655), nonNeuronFractionPercents (r = 0.439), oldAge (r = 0.598)"
50,HSF2,RIN3,GENIE3 (Rank: 650; Weight: 0.0506) || TReNA Ensemble Solver: (pearsonCoeff: -0.599; rfScore: 0.333; betaRidge: -0.057; spearmanCoeff: -0.628; xgboost: 0.001),Genie3 || TReNa,2,MiniFinalDemo_LTL1,3298,79890,3298 || 79890,chr14,93018356,93020813,enhancer,93008356.0,93030813.0,chr14_3298,grey,79890,MiniFinalDemo_LTL1,AlzheimersDisease,"AD, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, oldAge","AD (r = 0.428), averageBraak (r = 0.447), braak5 (r = 0.428), braak6 (r = 0.428), CeradScore (r = 0.428), clinicalBraakStage (r = 0.449), dementia (r = 0.428), healthAndAge (r = 0.487), oldAge (r = 0.413)",9.0,20,"AD, Age.at.death, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, nonNeuronFractionPercents, oldAge","AD (r = 0.538), Age.at.death (r = 0.513), averageBraak (r = 0.615), braak5 (r = 0.538), braak6 (r = 0.538), CeradScore (r = 0.538), clinicalBraakStage (r = 0.629), dementia (r = 0.538), healthAndAge (r = 0.655), nonNeuronFractionPercents (r = 0.439), oldAge (r = 0.598)"
51,HSF2,RIN3,GENIE3 (Rank: 650; Weight: 0.0506) || TReNA Ensemble Solver: (pearsonCoeff: -0.599; rfScore: 0.333; betaRidge: -0.057; spearmanCoeff: -0.628; xgboost: 0.001),Genie3 || TReNa,2,MiniFinalDemo_LTL1,3298,79890,3298 || 79890,chr14,93005226,93007270,enhancer,92995226.0,93017270.0,chr14_3298,grey,79890,MiniFinalDemo_LTL1,AlzheimersDisease,"AD, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, oldAge","AD (r = 0.428), averageBraak (r = 0.447), braak5 (r = 0.428), braak6 (r = 0.428), CeradScore (r = 0.428), clinicalBraakStage (r = 0.449), dementia (r = 0.428), healthAndAge (r = 0.487), oldAge (r = 0.413)",9.0,20,"AD, Age.at.death, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, nonNeuronFractionPercents, oldAge","AD (r = 0.538), Age.at.death (r = 0.513), averageBraak (r = 0.615), braak5 (r = 0.538), braak6 (r = 0.538), CeradScore (r = 0.538), clinicalBraakStage (r = 0.629), dementia (r = 0.538), healthAndAge (r = 0.655), nonNeuronFractionPercents (r = 0.439), oldAge (r = 0.598)"
52,HSF2,RIN3,GENIE3 (Rank: 650; Weight: 0.0506) || TReNA Ensemble Solver: (pearsonCoeff: -0.599; rfScore: 0.333; betaRidge: -0.057; spearmanCoeff: -0.628; xgboost: 0.001),Genie3 || TReNa,2,MiniFinalDemo_LTL1,3298,79890,3298 || 79890,chr14,92978857,92987083,enhancer,92968857.0,92997083.0,chr14_3298,grey,79890,MiniFinalDemo_LTL1,AlzheimersDisease,"AD, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, oldAge","AD (r = 0.428), averageBraak (r = 0.447), braak5 (r = 0.428), braak6 (r = 0.428), CeradScore (r = 0.428), clinicalBraakStage (r = 0.449), dementia (r = 0.428), healthAndAge (r = 0.487), oldAge (r = 0.413)",9.0,20,"AD, Age.at.death, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, nonNeuronFractionPercents, oldAge","AD (r = 0.538), Age.at.death (r = 0.513), averageBraak (r = 0.615), braak5 (r = 0.538), braak6 (r = 0.538), CeradScore (r = 0.538), clinicalBraakStage (r = 0.629), dementia (r = 0.538), healthAndAge (r = 0.655), nonNeuronFractionPercents (r = 0.439), oldAge (r = 0.598)"
53,POU3F3,RIN3,GENIE3 (Rank: 3514; Weight: 0.0166) || TReNA Ensemble Solver: (pearsonCoeff: 0.572; rfScore: 0.206; betaRidge: 0.043; spearmanCoeff: 0.547; xgboost: 0.003),Genie3 || TReNa,2,MiniFinalDemo_LTL1,5455,79890,5455 || 79890,chr14,92940090,92940825,enhancer,92930090.0,92950825.0,chr14_5455,grey,79890,MiniFinalDemo_LTL1,AlzheimersDisease,"AD, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, oldAge","AD (r = 0.428), averageBraak (r = 0.447), braak5 (r = 0.428), braak6 (r = 0.428), CeradScore (r = 0.428), clinicalBraakStage (r = 0.449), dementia (r = 0.428), healthAndAge (r = 0.487), oldAge (r = 0.413)",9.0,20,"AD, Age.at.death, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, nonNeuronFractionPercents, oldAge","AD (r = 0.538), Age.at.death (r = 0.513), averageBraak (r = 0.615), braak5 (r = 0.538), braak6 (r = 0.538), CeradScore (r = 0.538), clinicalBraakStage (r = 0.629), dementia (r = 0.538), healthAndAge (r = 0.655), nonNeuronFractionPercents (r = 0.439), oldAge (r = 0.598)"
54,POU3F3,RIN3,GENIE3 (Rank: 3514; Weight: 0.0166) || TReNA Ensemble Solver: (pearsonCoeff: 0.572; rfScore: 0.206; betaRidge: 0.043; spearmanCoeff: 0.547; xgboost: 0.003),Genie3 || TReNa,2,MiniFinalDemo_LTL1,5455,79890,5455 || 79890,chr14,93021606,93024186,enhancer,93011606.0,93034186.0,chr14_5455,grey,79890,MiniFinalDemo_LTL1,AlzheimersDisease,"AD, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, oldAge","AD (r = 0.428), averageBraak (r = 0.447), braak5 (r = 0.428), braak6 (r = 0.428), CeradScore (r = 0.428), clinicalBraakStage (r = 0.449), dementia (r = 0.428), healthAndAge (r = 0.487), oldAge (r = 0.413)",9.0,20,"AD, Age.at.death, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, nonNeuronFractionPercents, oldAge","AD (r = 0.538), Age.at.death (r = 0.513), averageBraak (r = 0.615), braak5 (r = 0.538), braak6 (r = 0.538), CeradScore (r = 0.538), clinicalBraakStage (r = 0.629), dementia (r = 0.538), healthAndAge (r = 0.655), nonNeuronFractionPercents (r = 0.439), oldAge (r = 0.598)"
55,RREB1,RIN3,GENIE3 (Rank: 187; Weight: 0.0748) || TReNA Ensemble Solver: (pearsonCoeff: 0.793; rfScore: 0.837; betaRidge: 0.088; spearmanCoeff: 0.717; xgboost: 0.228),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6239,79890,6239 || 79890,chr14,92975125,92980324,promoter,92973125.0,92982324.0,chr14_6239,grey,79890,MiniFinalDemo_LTL1,AlzheimersDisease,"AD, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, oldAge","AD (r = 0.428), averageBraak (r = 0.447), braak5 (r = 0.428), braak6 (r = 0.428), CeradScore (r = 0.428), clinicalBraakStage (r = 0.449), dementia (r = 0.428), healthAndAge (r = 0.487), oldAge (r = 0.413)",9.0,20,"AD, Age.at.death, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, nonNeuronFractionPercents, oldAge","AD (r = 0.538), Age.at.death (r = 0.513), averageBraak (r = 0.615), braak5 (r = 0.538), braak6 (r = 0.538), CeradScore (r = 0.538), clinicalBraakStage (r = 0.629), dementia (r = 0.538), healthAndAge (r = 0.655), nonNeuronFractionPercents (r = 0.439), oldAge (r = 0.598)"
56,RREB1,RIN3,GENIE3 (Rank: 187; Weight: 0.0748) || TReNA Ensemble Solver: (pearsonCoeff: 0.793; rfScore: 0.837; betaRidge: 0.088; spearmanCoeff: 0.717; xgboost: 0.228),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6239,79890,6239 || 79890,chr14,93030252,93032348,enhancer,93020252.0,93042348.0,chr14_6239,grey,79890,MiniFinalDemo_LTL1,AlzheimersDisease,"AD, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, oldAge","AD (r = 0.428), averageBraak (r = 0.447), braak5 (r = 0.428), braak6 (r = 0.428), CeradScore (r = 0.428), clinicalBraakStage (r = 0.449), dementia (r = 0.428), healthAndAge (r = 0.487), oldAge (r = 0.413)",9.0,20,"AD, Age.at.death, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, nonNeuronFractionPercents, oldAge","AD (r = 0.538), Age.at.death (r = 0.513), averageBraak (r = 0.615), braak5 (r = 0.538), braak6 (r = 0.538), CeradScore (r = 0.538), clinicalBraakStage (r = 0.629), dementia (r = 0.538), healthAndAge (r = 0.655), nonNeuronFractionPercents (r = 0.439), oldAge (r = 0.598)"
57,RREB1,RIN3,GENIE3 (Rank: 187; Weight: 0.0748) || TReNA Ensemble Solver: (pearsonCoeff: 0.793; rfScore: 0.837; betaRidge: 0.088; spearmanCoeff: 0.717; xgboost: 0.228),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6239,79890,6239 || 79890,chr14,93066383,93071026,enhancer,93056383.0,93081026.0,chr14_6239,grey,79890,MiniFinalDemo_LTL1,AlzheimersDisease,"AD, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, oldAge","AD (r = 0.428), averageBraak (r = 0.447), braak5 (r = 0.428), braak6 (r = 0.428), CeradScore (r = 0.428), clinicalBraakStage (r = 0.449), dementia (r = 0.428), healthAndAge (r = 0.487), oldAge (r = 0.413)",9.0,20,"AD, Age.at.death, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, nonNeuronFractionPercents, oldAge","AD (r = 0.538), Age.at.death (r = 0.513), averageBraak (r = 0.615), braak5 (r = 0.538), braak6 (r = 0.538), CeradScore (r = 0.538), clinicalBraakStage (r = 0.629), dementia (r = 0.538), healthAndAge (r = 0.655), nonNeuronFractionPercents (r = 0.439), oldAge (r = 0.598)"
58,RREB1,RIN3,GENIE3 (Rank: 187; Weight: 0.0748) || TReNA Ensemble Solver: (pearsonCoeff: 0.793; rfScore: 0.837; betaRidge: 0.088; spearmanCoeff: 0.717; xgboost: 0.228),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6239,79890,6239 || 79890,chr14,92905635,92910403,enhancer,92895635.0,92920403.0,chr14_6239,grey,79890,MiniFinalDemo_LTL1,AlzheimersDisease,"AD, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, oldAge","AD (r = 0.428), averageBraak (r = 0.447), braak5 (r = 0.428), braak6 (r = 0.428), CeradScore (r = 0.428), clinicalBraakStage (r = 0.449), dementia (r = 0.428), healthAndAge (r = 0.487), oldAge (r = 0.413)",9.0,20,"AD, Age.at.death, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, nonNeuronFractionPercents, oldAge","AD (r = 0.538), Age.at.death (r = 0.513), averageBraak (r = 0.615), braak5 (r = 0.538), braak6 (r = 0.538), CeradScore (r = 0.538), clinicalBraakStage (r = 0.629), dementia (r = 0.538), healthAndAge (r = 0.655), nonNeuronFractionPercents (r = 0.439), oldAge (r = 0.598)"
59,RREB1,RIN3,GENIE3 (Rank: 187; Weight: 0.0748) || TReNA Ensemble Solver: (pearsonCoeff: 0.793; rfScore: 0.837; betaRidge: 0.088; spearmanCoeff: 0.717; xgboost: 0.228),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6239,79890,6239 || 79890,chr14,92922467,92932433,enhancer,92912467.0,92942433.0,chr14_6239,grey,79890,MiniFinalDemo_LTL1,AlzheimersDisease,"AD, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, oldAge","AD (r = 0.428), averageBraak (r = 0.447), braak5 (r = 0.428), braak6 (r = 0.428), CeradScore (r = 0.428), clinicalBraakStage (r = 0.449), dementia (r = 0.428), healthAndAge (r = 0.487), oldAge (r = 0.413)",9.0,20,"AD, Age.at.death, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, nonNeuronFractionPercents, oldAge","AD (r = 0.538), Age.at.death (r = 0.513), averageBraak (r = 0.615), braak5 (r = 0.538), braak6 (r = 0.538), CeradScore (r = 0.538), clinicalBraakStage (r = 0.629), dementia (r = 0.538), healthAndAge (r = 0.655), nonNeuronFractionPercents (r = 0.439), oldAge (r = 0.598)"
60,RREB1,RIN3,GENIE3 (Rank: 187; Weight: 0.0748) || TReNA Ensemble Solver: (pearsonCoeff: 0.793; rfScore: 0.837; betaRidge: 0.088; spearmanCoeff: 0.717; xgboost: 0.228),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6239,79890,6239 || 79890,chr14,92987892,92992426,enhancer,92977892.0,93002426.0,chr14_6239,grey,79890,MiniFinalDemo_LTL1,AlzheimersDisease,"AD, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, oldAge","AD (r = 0.428), averageBraak (r = 0.447), braak5 (r = 0.428), braak6 (r = 0.428), CeradScore (r = 0.428), clinicalBraakStage (r = 0.449), dementia (r = 0.428), healthAndAge (r = 0.487), oldAge (r = 0.413)",9.0,20,"AD, Age.at.death, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, nonNeuronFractionPercents, oldAge","AD (r = 0.538), Age.at.death (r = 0.513), averageBraak (r = 0.615), braak5 (r = 0.538), braak6 (r = 0.538), CeradScore (r = 0.538), clinicalBraakStage (r = 0.629), dementia (r = 0.538), healthAndAge (r = 0.655), nonNeuronFractionPercents (r = 0.439), oldAge (r = 0.598)"
